ano;RISP;AISP;CISP;munic;Regiao;hom_doloso;lesao_corp_morte;latrocinio;hom_interv_policial;estupro;roubo_rua;roubo_veiculo;roubo_carga;roubo_comercio;roubo_residencia;sequestro_relampago;estelionato;recuperacao_veiculos;pol_militares_mortos_serv;pol_civis_mortos_serv
2010;1;1;6;Rio de Janeiro;Capital;34;0;1;11;22;837;164;36;36;4;3;151;403;1;0
2010;1;1;7;Rio de Janeiro;Capital;8;0;0;1;7;223;73;10;8;15;1;33;78;0;0
2010;1;2;9;Rio de Janeiro;Capital;7;2;0;4;19;1152;190;28;90;17;1;295;120;0;0
2010;1;2;10;Rio de Janeiro;Capital;3;0;1;0;9;1068;126;21;67;12;2;465;59;0;0
2010;1;3;23;Rio de Janeiro;Capital;17;0;0;6;11;1803;368;30;77;6;1;582;347;0;0
2010;1;3;24;Rio de Janeiro;Capital;23;1;1;4;24;899;222;17;44;11;0;175;176;0;0
2010;1;3;25;Rio de Janeiro;Capital;33;3;2;23;25;1022;491;39;58;16;0;161;403;1;0
2010;1;3;26;Rio de Janeiro;Capital;18;1;2;4;13;772;334;10;38;12;1;125;109;0;0
2010;1;3;44;Rio de Janeiro;Capital;25;1;1;16;21;937;379;27;40;8;0;102;244;0;0
2010;1;4;17;Rio de Janeiro;Capital;22;0;2;4;27;1173;186;31;51;7;1;156;260;1;0
2010;1;5;1;Rio de Janeiro;Capital;5;0;0;0;12;1227;17;118;60;3;3;1670;21;0;0
2010;1;5;4;Rio de Janeiro;Capital;20;1;1;1;13;1402;76;16;34;2;0;151;65;0;0
2010;1;6;18;Rio de Janeiro;Capital;7;0;1;3;16;1035;215;16;42;5;1;217;72;0;0
2010;1;6;19;Rio de Janeiro;Capital;8;1;2;5;20;927;152;40;78;10;0;560;107;0;0
2010;1;6;20;Rio de Janeiro;Capital;10;0;1;14;28;1065;274;13;44;20;3;241;149;0;0
2010;1;13;5;Rio de Janeiro;Capital;15;0;0;2;13;1812;48;56;79;12;0;699;72;1;0
2010;1;16;22;Rio de Janeiro;Capital;56;1;2;15;35;1712;610;81;123;19;2;288;727;0;0
2010;1;16;38;Rio de Janeiro;Capital;42;0;6;40;29;1255;521;109;82;14;0;207;442;0;0
2010;1;17;37;Rio de Janeiro;Capital;30;0;2;11;46;856;355;17;57;42;7;334;212;1;0
2010;1;19;12;Rio de Janeiro;Capital;4;0;1;0;17;561;5;10;55;16;2;741;30;0;0
2010;1;19;13;Rio de Janeiro;Capital;2;0;1;0;16;363;3;3;45;7;0;251;9;0;0
2010;1;22;21;Rio de Janeiro;Capital;81;0;7;33;39;1986;711;115;84;6;0;258;879;1;1
2010;1;23;14;Rio de Janeiro;Capital;3;0;0;0;11;830;25;8;38;17;1;557;53;0;0
2010;1;23;15;Rio de Janeiro;Capital;16;0;1;6;28;351;47;10;12;14;1;228;85;0;0
2010;2;9;27;Rio de Janeiro;Capital;62;0;3;27;32;1914;875;29;101;14;0;318;235;0;0
2010;2;9;28;Rio de Janeiro;Capital;35;1;0;2;46;1108;269;14;43;10;1;194;155;1;0
2010;2;9;29;Rio de Janeiro;Capital;90;1;2;21;15;1888;258;21;70;4;1;431;215;2;0
2010;2;9;30;Rio de Janeiro;Capital;38;0;3;16;30;1402;352;29;51;9;0;248;222;0;0
2010;2;9;39;Rio de Janeiro;Capital;162;3;5;76;73;1679;1002;166;52;12;0;151;920;0;0
2010;2;9;40;Rio de Janeiro;Capital;48;1;1;21;24;1282;420;22;17;4;0;88;489;0;0
2010;2;14;31;Rio de Janeiro;Capital;3;0;0;0;8;229;161;2;10;4;0;33;7;1;0
2010;2;14;33;Rio de Janeiro;Capital;57;1;3;17;76;1682;496;40;79;19;2;280;330;0;0
2010;2;14;34;Rio de Janeiro;Capital;96;0;3;72;88;2841;849;96;125;39;0;554;652;0;0
2010;2;18;32;Rio de Janeiro;Capital;45;1;0;3;120;1177;166;12;79;27;0;589;159;0;0
2010;2;18;41;Rio de Janeiro;Capital;20;1;1;2;45;774;157;3;55;23;1;247;81;1;0
2010;2;27;36;Rio de Janeiro;Capital;189;0;1;19;109;865;158;10;38;17;0;242;224;0;0
2010;2;31;16;Rio de Janeiro;Capital;23;0;2;2;31;1105;208;11;82;27;12;1003;192;0;0
2010;2;31;42;Rio de Janeiro;Capital;17;0;0;0;28;269;104;0;18;10;1;185;37;0;0
2010;2;39;35;Rio de Janeiro;Capital;216;4;9;4;172;2537;661;70;166;49;2;1021;587;0;0
2010;2;39;43;Rio de Janeiro;Capital;38;0;0;0;45;156;63;8;11;3;0;61;34;0;0
2010;3;15;59;Duque de Caxias;Baixada Fluminense;190;0;4;51;96;4144;1335;236;139;26;4;890;940;2;1
2010;3;15;60;Duque de Caxias;Baixada Fluminense;91;0;2;15;71;898;452;19;63;17;0;164;131;0;0
2010;3;15;61;Duque de Caxias;Baixada Fluminense;21;0;0;0;27;120;61;14;12;3;1;30;49;0;0
2010;3;15;62;Duque de Caxias;Baixada Fluminense;67;0;3;42;67;577;147;12;40;10;0;60;153;0;0
2010;3;20;52;Nova Iguaçu;Baixada Fluminense;20;0;1;4;55;2119;443;48;76;10;0;534;331;0;0
2010;3;20;53;Mesquita;Baixada Fluminense;76;3;0;12;68;1024;202;12;51;9;0;133;85;0;0
2010;3;20;56;Nova Iguaçu;Baixada Fluminense;164;0;2;35;72;997;336;24;75;13;0;141;122;0;0
2010;3;20;57;Nilópolis;Baixada Fluminense;50;0;2;9;61;1534;271;12;64;16;0;234;155;0;0
2010;3;20;58;Nova Iguaçu;Baixada Fluminense;175;0;7;5;182;1131;457;6;68;16;1;112;101;0;0
2010;3;21;64;São João de Meriti;Baixada Fluminense;158;1;4;16;148;2408;721;133;120;18;0;440;427;0;0
2010;3;24;48;Seropédica;Baixada Fluminense;17;0;0;0;29;95;40;15;10;5;0;63;23;0;0
2010;3;24;50;Itaguaí;Baixada Fluminense;61;1;5;12;47;336;85;14;45;16;1;121;104;0;0
2010;3;24;51;Paracambi;Baixada Fluminense;5;0;1;0;6;18;5;10;1;1;0;30;3;0;0
2010;3;24;55;Queimados;Baixada Fluminense;51;4;0;0;66;196;33;10;33;13;0;136;44;0;0
2010;3;24;63;Japeri;Baixada Fluminense;52;0;2;2;40;62;11;2;10;7;0;28;13;0;0
2010;3;34;65;"Magé;Guapimirim";Baixada Fluminense;33;8;0;1;40;117;55;18;11;9;0;108;70;0;0
2010;3;34;66;Magé;Baixada Fluminense;34;0;0;12;68;191;95;6;20;9;0;76;60;0;0
2010;3;40;54;Belford Roxo;Baixada Fluminense;198;0;3;44;202;1362;382;75;80;19;0;223;410;0;0
2010;4;7;72;São Gonçalo;Grande Niterói;57;0;6;6;58;1206;355;112;70;26;0;365;818;0;2
2010;4;7;73;São Gonçalo;Grande Niterói;93;0;1;3;52;1418;336;16;91;29;1;199;170;0;0
2010;4;7;74;São Gonçalo;Grande Niterói;151;0;5;9;67;2835;385;19;107;32;0;301;261;0;0
2010;4;7;75;São Gonçalo;Grande Niterói;103;0;3;3;57;551;174;6;45;21;1;35;78;0;0
2010;4;12;76;Niterói;Grande Niterói;23;0;3;8;41;914;146;34;60;15;2;538;178;0;0
2010;4;12;77;Niterói;Grande Niterói;11;0;0;8;10;1048;174;7;88;11;9;368;119;0;0
2010;4;12;78;Niterói;Grande Niterói;58;0;2;25;38;858;235;4;34;17;0;79;138;0;0
2010;4;12;79;Niterói;Grande Niterói;36;0;1;8;37;230;67;1;21;14;10;62;36;0;0
2010;4;12;81;Niterói;Grande Niterói;22;1;0;4;24;312;118;2;34;61;0;103;36;0;0
2010;4;12;82;Maricá;Grande Niterói;26;0;3;3;33;179;97;8;18;14;0;94;98;0;1
2010;4;25;118;Araruama;Interior;34;0;1;0;71;122;42;9;19;14;0;175;27;0;0
2010;4;25;124;Saquarema;Interior;10;0;0;1;32;63;28;3;9;4;0;100;13;0;0
2010;4;25;125;São Pedro da Aldeia;Interior;26;0;1;0;51;104;19;7;23;11;1;65;19;0;0
2010;4;25;126;"Cabo Frio;Arraial do Cabo";Interior;85;0;0;5;64;475;74;17;87;17;0;226;44;0;0
2010;4;25;127;Armação dos Búzios;Interior;11;0;1;0;12;56;13;1;17;14;0;62;259;0;0
2010;4;25;129;Iguaba Grande;Interior;9;0;1;0;22;29;7;4;5;5;0;19;7;0;0
2010;4;35;71;"Itaboraí;Tanguá";Interior;97;1;1;9;90;833;137;28;59;22;1;191;125;0;0
2010;4;35;119;Rio Bonito;Interior;7;0;0;1;11;57;26;6;9;2;0;96;11;0;0
2010;4;35;120;Silva Jardim;Interior;2;0;1;0;7;6;4;7;4;1;0;11;7;0;0
2010;4;35;159;Cachoeiras de Macacu;Interior;6;0;0;0;17;9;9;3;1;3;0;42;9;0;0
2010;5;10;88;Barra do Pirai;Interior;9;0;0;0;21;23;3;7;9;9;1;82;35;0;0
2010;5;10;91;Valença;Interior;8;0;0;0;28;10;4;5;0;5;1;31;11;0;0
2010;5;10;92;Rio das Flores;Interior;1;0;0;0;1;0;0;0;0;1;0;2;1;0;0
2010;5;10;94;Piraí;Interior;0;0;0;0;3;8;6;14;4;9;0;15;46;0;0
2010;5;10;95;Vassouras;Interior;1;0;0;0;14;6;5;2;9;2;0;35;13;0;0
2010;5;10;96;"Miguel Pereira;Paty dos Alferes";Interior;8;0;0;0;21;3;4;0;7;3;0;45;10;0;0
2010;5;10;97;Mendes;Interior;2;0;0;0;6;8;2;0;6;1;0;13;7;0;0
2010;5;10;98;Engenheiro Paulo de Frontin;Interior;2;0;0;0;10;2;2;0;0;2;0;6;7;0;0
2010;5;10;101;Pinheiral;Interior;6;0;0;0;9;6;3;0;6;4;0;9;8;0;0
2010;5;10;168;Rio Claro;Interior;3;0;0;0;6;1;1;0;0;5;2;5;4;0;0
2010;5;28;90;Barra Mansa;Interior;36;0;0;1;44;119;44;4;36;9;0;157;83;0;0
2010;5;28;93;Volta Redonda;Interior;74;0;2;1;64;251;38;5;88;16;0;217;97;0;0
2010;5;28;100;"Porto Real;Quatis";Interior;9;0;0;0;6;18;3;2;5;6;0;16;9;0;0
2010;5;33;165;Mangaratiba;Interior;11;0;1;0;17;26;5;4;4;7;0;37;12;0;0
2010;5;33;166;Angra dos Reis;Interior;63;0;0;0;47;74;15;3;17;8;0;159;36;0;0
2010;5;33;167;Paraty;Interior;15;0;0;0;9;9;2;0;3;2;0;54;12;0;0
2010;5;37;89;Resende;Interior;34;2;4;0;30;151;18;4;60;12;0;131;56;1;0
2010;5;37;99;Itatiaia;Interior;5;0;1;0;12;20;9;4;12;7;0;12;7;0;0
2010;6;8;134;Campos dos Goytacazes;Interior;94;0;1;0;66;786;82;30;58;48;1;308;121;0;0
2010;6;8;141;São Fidélis;Interior;0;0;0;0;10;11;3;2;1;3;0;21;16;0;0
2010;6;8;145;São João da Barra;Interior;16;0;2;0;17;27;6;3;5;3;0;26;16;0;0
2010;6;8;146;Campos dos Goytacazes;Interior;108;0;0;0;58;215;45;11;28;15;0;35;125;0;0
2010;6;8;147;São Francisco de Itabapoana;Interior;15;0;0;2;10;6;10;0;4;4;0;11;26;0;0
2010;6;29;138;Laje do Muriaé;Interior;2;0;0;0;4;0;0;0;0;1;0;6;1;0;0
2010;6;29;139;Porciúncula;Interior;2;0;0;0;7;0;0;0;1;0;0;16;3;0;0
2010;6;29;140;"Natividade;Varre-Sai";Interior;0;0;0;0;13;1;0;0;0;0;0;14;3;0;0
2010;6;29;143;"Itaperuna;São José de Ubá";Interior;28;1;0;0;23;32;5;0;8;5;0;86;31;0;0
2010;6;29;144;Bom Jesus de Itabapoana;Interior;0;0;2;0;5;3;0;0;1;0;0;43;5;0;0
2010;6;29;148;"Cardoso Moreira;Italva";Interior;1;0;1;0;3;0;1;0;0;1;0;1;1;0;0
2010;6;32;121;Casimiro de Abreu;Interior;6;0;0;1;16;20;14;11;8;4;0;35;10;0;0
2010;6;32;122;Conceição de Macabú;Interior;3;0;1;0;8;5;3;9;7;3;0;11;19;0;0
2010;6;32;123;Macaé;Interior;96;0;4;5;63;958;171;47;70;27;0;281;58;0;0
2010;6;32;128;Rio das Ostras;Interior;37;0;0;0;50;443;74;27;35;42;0;133;30;1;0
2010;6;32;130;"Quissamã;Carapebus";Interior;3;1;0;1;39;9;7;11;4;3;0;23;21;0;0
2010;6;36;135;Itaocara;Interior;3;0;0;0;10;4;0;4;4;0;0;16;6;0;0
2010;6;36;136;"Santo Antônio de Pádua;Aperibé";Interior;1;1;0;1;5;9;5;4;6;5;0;17;11;0;0
2010;6;36;137;Miracema;Interior;3;0;0;0;7;10;0;0;2;2;0;17;1;0;0
2010;6;36;142;Cambuci;Interior;2;0;0;0;1;1;0;0;0;1;0;8;0;0;0
2010;6;36;155;São Sebastião do Alto;Interior;0;0;0;0;2;0;1;0;0;1;0;7;1;0;0
2010;7;11;151;Nova Friburgo;Interior;26;0;0;2;30;141;9;8;27;14;0;227;81;0;0
2010;7;11;152;Duas Barras;Interior;2;0;0;0;6;3;0;1;0;0;0;4;2;0;0
2010;7;11;153;Cantagalo;Interior;7;0;0;0;4;1;6;1;3;6;0;11;7;0;0
2010;7;11;154;"Cordeiro;Macuco";Interior;0;0;0;0;1;4;0;0;5;3;0;31;9;0;0
2010;7;11;156;Santa Maria Madalena;Interior;4;0;0;0;1;1;1;1;0;1;1;1;7;0;0
2010;7;11;157;Trajano de Morais;Interior;0;1;0;0;4;0;1;0;0;1;0;2;3;0;0
2010;7;11;158;Bom Jardim;Interior;4;0;0;0;2;6;1;3;0;1;0;17;3;0;0
2010;7;26;105;Petrópolis;Interior;20;0;0;2;62;102;16;11;26;13;0;225;43;0;0
2010;7;26;106;Petrópolis;Interior;6;0;1;0;18;18;11;0;2;6;0;58;17;0;0
2010;7;30;104;São José do Vale do Rio Preto;Interior;0;0;0;0;3;2;1;0;0;0;0;14;8;0;0
2010;7;30;110;Teresópolis;Interior;14;0;0;1;63;95;19;10;14;20;0;260;50;0;0
2010;7;30;111;Sumidouro;Interior;1;0;0;0;7;0;2;1;0;1;0;6;2;0;0
2010;7;30;112;Carmo;Interior;1;0;0;0;4;0;1;3;0;2;0;11;7;0;0
2010;7;38;107;Paraíba do Sul;Interior;11;0;1;0;6;6;2;1;3;2;0;24;10;0;0
2010;7;38;108;"Comendador Levy Gasparian;Areal;Três Rios";Interior;6;1;1;0;28;70;11;7;16;3;0;64;20;0;0
2010;7;38;109;Sapucaia;Interior;0;0;0;0;3;2;12;5;5;0;0;11;5;0;0
2011;1;1;6;Rio de Janeiro;Capital;13;0;0;0;13;280;36;6;23;5;0;106;110;0;0
2011;1;1;7;Rio de Janeiro;Capital;5;0;0;0;7;64;14;4;2;3;0;15;28;0;0
2011;1;2;9;Rio de Janeiro;Capital;12;0;0;2;21;1018;136;16;48;16;0;375;79;0;0
2011;1;2;10;Rio de Janeiro;Capital;4;0;0;0;19;758;77;7;58;9;1;631;38;0;0
2011;1;3;23;Rio de Janeiro;Capital;14;0;5;0;7;1399;297;27;60;4;0;565;232;0;0
2011;1;3;24;Rio de Janeiro;Capital;34;0;0;4;17;724;182;23;54;11;2;194;144;0;0
2011;1;3;25;Rio de Janeiro;Capital;21;1;1;12;23;879;374;26;107;11;1;176;376;0;0
2011;1;3;26;Rio de Janeiro;Capital;18;0;1;7;13;634;194;11;44;7;0;125;87;0;0
2011;1;3;44;Rio de Janeiro;Capital;31;0;1;9;16;815;253;17;45;11;2;143;201;0;0
2011;1;4;6;Rio de Janeiro;Capital;5;1;1;1;13;260;36;6;17;4;0;108;134;0;0
2011;1;4;17;Rio de Janeiro;Capital;20;1;1;10;24;1060;232;44;73;2;1;204;401;1;0
2011;1;4;18;Rio de Janeiro;Capital;2;0;0;0;5;304;74;5;20;2;0;154;21;0;0
2011;1;5;1;Rio de Janeiro;Capital;4;1;1;0;3;901;26;41;52;1;1;1596;17;0;0
2011;1;5;4;Rio de Janeiro;Capital;13;1;0;0;18;1209;64;10;21;6;0;175;41;0;0
2011;1;5;5;Rio de Janeiro;Capital;2;0;0;0;11;896;24;10;29;3;0;472;22;0;0
2011;1;5;7;Rio de Janeiro;Capital;4;0;0;0;7;103;33;3;2;10;0;18;44;0;0
2011;1;6;18;Rio de Janeiro;Capital;0;0;0;1;7;444;93;4;48;2;0;129;23;0;0
2011;1;6;19;Rio de Janeiro;Capital;11;0;4;0;27;568;52;32;63;11;2;584;73;0;0
2011;1;6;20;Rio de Janeiro;Capital;10;0;0;2;27;627;96;30;50;6;0;379;88;0;0
2011;1;13;5;Rio de Janeiro;Capital;3;0;0;0;5;814;28;11;48;2;0;411;20;0;0
2011;1;16;22;Rio de Janeiro;Capital;33;0;2;6;50;979;318;91;115;10;0;389;323;0;0
2011;1;16;38;Rio de Janeiro;Capital;32;1;1;6;38;978;488;99;56;12;3;291;440;0;0
2011;1;17;37;Rio de Janeiro;Capital;22;0;0;14;44;764;191;17;28;15;38;407;142;0;0
2011;1;19;12;Rio de Janeiro;Capital;3;0;0;0;10;363;3;11;33;9;0;826;20;0;0
2011;1;19;13;Rio de Janeiro;Capital;0;0;0;1;3;234;8;5;22;7;1;363;6;0;0
2011;1;22;21;Rio de Janeiro;Capital;76;1;6;29;63;1703;531;105;90;8;2;351;699;0;0
2011;1;23;14;Rio de Janeiro;Capital;3;0;2;2;8;754;40;8;50;13;3;662;33;0;0
2011;1;23;15;Rio de Janeiro;Capital;10;1;0;0;20;249;48;10;31;6;1;319;157;0;0
2011;2;9;28;Rio de Janeiro;Capital;36;0;2;6;42;1037;305;9;47;10;0;261;134;0;0
2011;2;9;29;Rio de Janeiro;Capital;26;0;1;1;8;873;164;10;31;1;1;311;130;0;0
2011;2;9;30;Rio de Janeiro;Capital;48;0;2;5;30;953;254;39;39;5;0;260;230;0;1
2011;2;9;40;Rio de Janeiro;Capital;42;0;2;13;24;1257;470;67;51;9;0;80;337;1;1
2011;2;14;31;Rio de Janeiro;Capital;37;0;0;5;11;605;243;12;19;4;1;56;48;0;0
2011;2;14;33;Rio de Janeiro;Capital;92;2;6;16;61;1209;418;41;66;19;1;372;317;0;0
2011;2;14;34;Rio de Janeiro;Capital;128;1;4;35;91;2480;734;94;103;15;1;734;601;1;0
2011;2;18;32;Rio de Janeiro;Capital;42;1;3;3;157;843;140;19;77;18;3;821;208;0;0
2011;2;18;41;Rio de Janeiro;Capital;12;1;1;2;42;541;93;5;36;6;2;305;57;0;0
2011;2;27;36;Rio de Janeiro;Capital;159;0;1;17;179;605;172;29;33;11;4;331;243;1;0
2011;2;27;43;Rio de Janeiro;Capital;22;0;0;0;30;57;39;10;8;2;0;66;18;0;0
2011;2;31;16;Rio de Janeiro;Capital;7;0;1;1;40;916;169;11;64;11;9;1080;213;0;1
2011;2;31;42;Rio de Janeiro;Capital;22;0;3;1;28;340;205;2;31;9;4;399;99;0;0
2011;2;39;35;Rio de Janeiro;Capital;64;4;2;4;95;935;252;72;70;21;0;742;277;0;0
2011;2;39;43;Rio de Janeiro;Capital;14;1;0;1;26;85;40;9;3;2;0;62;34;0;0
2011;2;40;35;Rio de Janeiro;Capital;85;0;3;1;92;761;290;45;82;22;0;674;309;0;0
2011;2;41;27;Rio de Janeiro;Capital;50;0;1;18;41;1711;758;47;101;17;3;392;310;0;1
2011;2;41;29;Rio de Janeiro;Capital;32;2;0;4;7;774;130;8;33;4;0;202;86;0;0
2011;2;41;31;Rio de Janeiro;Capital;25;0;2;5;23;583;222;9;34;5;0;94;53;0;0
2011;2;41;39;Rio de Janeiro;Capital;69;1;2;39;45;1230;681;226;53;5;0;164;786;0;0
2011;3;15;59;Duque de Caxias;Baixada Fluminense;172;1;6;50;89;4115;1457;375;135;20;7;1034;1246;0;0
2011;3;15;60;Duque de Caxias;Baixada Fluminense;139;2;1;5;77;904;586;25;83;24;12;156;164;0;0
2011;3;15;61;Duque de Caxias;Baixada Fluminense;32;0;4;0;24;120;97;11;10;11;0;25;38;0;0
2011;3;15;62;Duque de Caxias;Baixada Fluminense;65;0;3;14;44;611;241;10;30;8;0;70;250;0;0
2011;3;20;52;Nova Iguaçu;Baixada Fluminense;24;0;2;2;58;1850;501;86;76;13;5;728;319;0;0
2011;3;20;53;Mesquita;Baixada Fluminense;55;1;2;11;67;1004;289;16;45;7;0;204;113;0;0
2011;3;20;56;Nova Iguaçu;Baixada Fluminense;139;1;1;13;159;1038;324;26;67;25;0;159;158;0;0
2011;3;20;57;Nilópolis;Baixada Fluminense;51;0;1;2;44;1283;332;22;79;12;0;203;172;0;0
2011;3;20;58;Nova Iguaçu;Baixada Fluminense;159;0;0;0;199;1159;425;25;90;15;2;211;116;0;0
2011;3;21;64;São João de Meriti;Baixada Fluminense;130;0;1;17;153;2125;747;156;116;31;0;605;481;0;0
2011;3;24;48;Seropédica;Baixada Fluminense;14;1;0;0;40;52;44;21;4;4;0;73;44;0;0
2011;3;24;50;Itaguaí;Baixada Fluminense;54;0;1;4;56;254;85;3;33;11;0;170;129;0;0
2011;3;24;51;Paracambi;Baixada Fluminense;2;0;0;0;13;13;6;3;3;3;0;33;9;0;0
2011;3;24;55;Queimados;Baixada Fluminense;46;0;0;0;80;206;43;13;47;10;2;137;47;0;0
2011;3;24;63;Japeri;Baixada Fluminense;45;0;0;0;42;45;21;3;21;5;0;29;25;0;0
2011;3;34;65;Magé;Baixada Fluminense;41;2;0;0;38;87;44;15;7;17;0;125;71;0;0
2011;3;34;66;Magé;Baixada Fluminense;49;0;0;4;40;133;92;8;13;13;1;77;78;0;0
2011;3;34;67;Guapimirim;Baixada Fluminense;8;0;0;0;4;13;15;1;6;4;2;21;2;0;0
2011;3;39;54;Belford Roxo;Baixada Fluminense;114;0;0;6;115;678;254;44;39;9;3;150;176;0;0
2011;3;40;54;Belford Roxo;Baixada Fluminense;100;0;0;20;81;753;234;26;35;14;1;135;156;0;0
2011;4;7;72;São Gonçalo;Grande Niterói;50;0;2;1;59;796;289;183;77;33;0;406;732;0;0
2011;4;7;73;São Gonçalo;Grande Niterói;63;0;1;4;54;965;312;36;59;23;2;206;172;0;0
2011;4;7;74;São Gonçalo;Grande Niterói;110;0;4;11;77;2149;425;66;101;19;1;315;351;0;0
2011;4;7;75;São Gonçalo;Grande Niterói;64;0;3;2;36;447;178;15;41;10;0;62;112;1;0
2011;4;12;76;Niterói;Grande Niterói;16;0;1;1;15;1456;122;31;63;3;1;656;190;0;0
2011;4;12;77;Niterói;Grande Niterói;8;1;0;9;10;987;188;1;60;9;2;440;131;0;0
2011;4;12;78;Niterói;Grande Niterói;41;0;0;16;42;789;236;11;35;18;0;122;155;0;0
2011;4;12;79;Niterói;Grande Niterói;22;1;0;3;16;206;84;0;14;18;1;67;69;0;0
2011;4;12;81;Niterói;Grande Niterói;24;0;1;2;21;209;137;3;25;36;1;95;75;0;0
2011;4;12;82;Maricá;Grande Niterói;42;0;0;0;43;179;119;15;51;26;6;117;95;0;0
2011;4;25;118;Araruama;Interior;37;0;1;0;71;78;49;14;27;13;0;229;28;0;0
2011;4;25;124;Saquarema;Interior;14;0;0;1;19;77;23;12;30;6;0;127;15;0;0
2011;4;25;125;São Pedro da Aldeia;Interior;34;0;2;1;34;70;42;12;35;3;0;71;28;0;0
2011;4;25;126;Cabo Frio;Interior;93;0;2;4;60;464;84;17;64;15;0;264;67;0;0
2011;4;25;127;Armação dos Búzios;Interior;10;0;0;2;16;32;7;4;17;14;0;76;63;0;0
2011;4;25;129;Iguaba Grande;Interior;2;0;0;0;8;19;7;1;18;4;0;33;13;0;0
2011;4;25;132;Arraial do Cabo;Interior;4;0;0;0;6;18;2;2;2;0;0;16;4;0;0
2011;4;35;70;Tanguá;Interior;5;0;0;0;8;17;8;3;3;0;0;25;10;0;0
2011;4;35;71;Itaboraí;Interior;60;0;1;2;75;601;146;62;48;16;0;205;175;0;0
2011;4;35;119;Rio Bonito;Interior;7;0;1;0;4;38;24;9;13;4;0;94;17;0;0
2011;4;35;120;Silva Jardim;Interior;4;0;0;0;14;10;8;12;2;1;1;17;4;0;0
2011;4;35;159;Cachoeiras de Macacu;Interior;4;0;0;0;23;6;9;2;4;6;0;39;5;0;0
2011;5;10;88;Barra do Pirai;Interior;15;1;0;0;17;18;7;5;12;3;0;72;11;2;0
2011;5;10;91;Valença;Interior;3;0;0;0;24;16;1;0;10;2;0;31;8;0;0
2011;5;10;92;Rio das Flores;Interior;1;0;0;0;0;0;0;0;0;1;0;6;2;0;0
2011;5;10;94;Piraí;Interior;2;1;0;0;7;6;9;15;0;1;0;18;45;0;0
2011;5;10;95;Vassouras;Interior;5;0;0;0;7;4;2;0;2;5;0;35;15;0;1
2011;5;10;96;"Miguel Pereira;Paty dos Alferes";Interior;11;0;0;0;13;6;2;0;2;4;1;47;15;0;0
2011;5;10;97;Mendes;Interior;2;1;0;0;1;1;0;0;2;1;0;12;5;0;0
2011;5;10;98;Engenheiro Paulo de Frontin;Interior;2;0;0;0;8;0;1;0;1;0;0;13;5;0;0
2011;5;10;101;Pinheiral;Interior;1;0;0;0;3;3;0;0;0;1;0;5;2;0;0
2011;5;10;168;Rio Claro;Interior;2;0;0;0;3;2;1;0;0;1;0;7;4;0;0
2011;5;28;90;Barra Mansa;Interior;39;0;2;1;28;81;23;13;51;5;1;169;97;0;0
2011;5;28;93;Volta Redonda;Interior;49;1;0;2;65;145;21;3;53;11;0;299;89;0;0
2011;5;28;100;"Porto Real;Quatis";Interior;3;0;0;0;4;5;1;5;2;0;0;6;4;0;0
2011;5;28;101;Pinheiral;Interior;1;0;0;0;3;6;0;0;0;0;0;9;1;0;0
2011;5;33;165;Mangaratiba;Interior;9;0;0;0;15;16;8;4;5;1;0;42;27;0;0
2011;5;33;166;Angra dos Reis;Interior;69;0;0;6;85;75;14;1;36;9;0;216;45;0;0
2011;5;33;167;Paraty;Interior;17;0;0;1;15;21;2;0;14;1;0;66;17;0;0
2011;5;33;168;Rio Claro;Interior;1;0;0;0;3;1;0;0;1;0;0;6;2;0;0
2011;5;37;89;Resende;Interior;26;1;1;2;38;89;16;7;25;9;0;164;39;0;0
2011;5;37;99;Itatiaia;Interior;10;1;0;1;13;7;5;3;5;2;0;22;11;0;0
2011;5;37;100;"Porto Real;Quatis";Interior;0;0;0;0;7;1;1;1;2;0;0;10;7;0;0
2011;6;8;134;Campos dos Goytacazes;Interior;92;0;0;0;71;547;82;11;73;27;1;382;123;0;0
2011;6;8;141;São Fidélis;Interior;3;0;0;0;13;6;0;3;2;0;0;24;3;0;0
2011;6;8;145;São João da Barra;Interior;7;0;0;0;18;23;11;0;7;5;0;29;15;0;0
2011;6;8;146;Campos dos Goytacazes;Interior;90;0;0;1;65;228;63;13;29;8;0;46;140;0;0
2011;6;8;147;São Francisco de Itabapoana;Interior;10;1;1;0;24;8;9;0;7;3;0;29;24;0;0
2011;6;29;138;Laje do Muriaé;Interior;0;0;0;0;3;1;0;0;0;0;0;8;0;0;0
2011;6;29;139;Porciúncula;Interior;0;0;0;0;13;0;0;0;0;0;0;21;2;0;0
2011;6;29;140;"Natividade;Varre-Sai";Interior;3;0;0;0;8;0;0;0;0;0;0;9;4;0;0
2011;6;29;143;"Itaperuna;São José de Ubá";Interior;19;0;0;0;35;10;1;2;4;7;0;100;12;0;0
2011;6;29;144;Bom Jesus de Itabapoana;Interior;0;0;0;0;17;1;0;0;4;0;0;43;4;0;0
2011;6;29;148;"Cardoso Moreira;Italva";Interior;4;0;0;0;4;1;1;2;3;2;0;13;2;0;0
2011;6;32;121;Casimiro de Abreu;Interior;11;0;0;0;11;15;21;21;7;9;0;22;10;0;0
2011;6;32;122;Conceição de Macabú;Interior;9;0;1;0;12;1;5;4;2;0;0;6;12;0;0
2011;6;32;123;Macaé;Interior;70;0;3;14;62;932;243;43;128;22;0;347;92;0;0
